id_shop_default;id_product;id_product_attribute;name;id_supplier;supplier_name;supplier_reference;id_manufacturer;manufacturer_name;id_tax;tax_rate;id_category_default;all_categories_ID;all_categories_Name;on_sale;online_only;ean13;upc;ecotax;quantity;minimal_quantity;wholesale_price;price;price_vat;price_discounted;discount_amount;unity;unit_price_ratio;additional_shipping_cost;reference;location;width;height;depth;weight;out_of_stock;quantity_discount;uploadable_files;text_fields;active;available_for_order;available_date;condition;show_price;indexed;visibility;cache_is_pack;cache_has_attachments;is_virtual;cache_default_attribute;date_add;date_upd;advanced_stock_management;description;description_short;url_product;url_image;link_rewrite;meta_description;meta_keywords;meta_title;features;available_now;available_later;Currency
1;11;4808;iPhone 6 - Color - Space Gray, Version - A1586, Grade - B, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4808;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4809;iPhone 6 - Color - Space Gray, Version - A1586, Grade - B, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4809;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4810;iPhone 6 - Color - Space Gray, Version - A1586, Grade - B, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4810;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4811;iPhone 6 - Color - Gold, Version - A1586, Grade - B, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4811;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4812;iPhone 6 - Color - Gold, Version - A1586, Grade - B, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4812;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4813;iPhone 6 - Color - Gold, Version - A1586, Grade - B, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4813;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4814;iPhone 6 - Color - Gold, Version - A1586, Grade - B, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4814;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4815;iPhone 6 - Color - Silver, Version - A1586, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4815;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4816;iPhone 6 - Color - Silver, Version - A1586, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4816;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4817;iPhone 6 - Color - Silver, Version - A1586, Grade - C, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4817;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4818;iPhone 6 - Color - Silver, Version - A1586, Grade - C, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4818;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4819;iPhone 6 - Color - Space Gray, Version - A1586, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4819;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4820;iPhone 6 - Color - Space Gray, Version - A1586, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4820;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4821;iPhone 6 - Color - Space Gray, Version - A1586, Grade - C, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4821;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4822;iPhone 6 - Color - Space Gray, Version - A1586, Grade - C, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-C4822;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4823;iPhone 6 - Color - Gold, Version - A1586, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4823;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4824;iPhone 6 - Color - Gold, Version - A1586, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4824;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4825;iPhone 6 - Color - Gold, Version - A1586, Grade - C, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4825;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4826;iPhone 6 - Color - Gold, Version - A1586, Grade - C, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4826;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4827;iPhone 6 - Color - Silver, Version - A1586, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4827;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4828;iPhone 6 - Color - Silver, Version - A1586, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4828;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4829;iPhone 6 - Color - Silver, Version - A1586, Grade - D, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4829;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4830;iPhone 6 - Color - Silver, Version - A1586, Grade - D, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4830;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4831;iPhone 6 - Color - Space Gray, Version - A1586, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4831;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4832;iPhone 6 - Color - Space Gray, Version - A1586, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4832;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4833;iPhone 6 - Color - Space Gray, Version - A1586, Grade - D, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4833;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4834;iPhone 6 - Color - Space Gray, Version - A1586, Grade - D, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-D4834;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4835;iPhone 6 - Color - Gold, Version - A1586, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4835;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4836;iPhone 6 - Color - Gold, Version - A1586, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4836;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4837;iPhone 6 - Color - Gold, Version - A1586, Grade - D, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4837;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4838;iPhone 6 - Color - Gold, Version - A1586, Grade - D, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4838;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4839;iPhone 6 - Color - Silver, Version - A1589, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4839;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4840;iPhone 6 - Color - Silver, Version - A1589, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4840;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4841;iPhone 6 - Color - Silver, Version - A1589, Grade - A, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4841;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4842;iPhone 6 - Color - Silver, Version - A1589, Grade - A, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4842;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4843;iPhone 6 - Color - Space Gray, Version - A1589, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4843;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4844;iPhone 6 - Color - Space Gray, Version - A1589, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4844;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4845;iPhone 6 - Color - Space Gray, Version - A1589, Grade - A, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4845;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4846;iPhone 6 - Color - Space Gray, Version - A1589, Grade - A, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-A4846;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/0/180-large_default.jpg;iphone-6;;;;;;;
1;11;4847;iPhone 6 - Color - Gold, Version - A1589, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4847;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4848;iPhone 6 - Color - Gold, Version - A1589, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4848;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4849;iPhone 6 - Color - Gold, Version - A1589, Grade - A, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4849;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4850;iPhone 6 - Color - Gold, Version - A1589, Grade - A, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-GOL4850;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/8/4/184-large_default.jpg;iphone-6;;;;;;;
1;11;4851;iPhone 6 - Color - Silver, Version - A1589, Grade - B, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4851;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4852;iPhone 6 - Color - Silver, Version - A1589, Grade - B, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4852;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4853;iPhone 6 - Color - Silver, Version - A1589, Grade - B, Capacite - 64 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4853;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
1;11;4854;iPhone 6 - Color - Silver, Version - A1589, Grade - B, Capacite - 128 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;100;1;100;199;199;199;0;;0.000000;0.00;21-B4854;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;4743;27/11/2017 08:39;30/01/2018 09:36;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/11-iphone-6.html;http://b2b-next.lesastucesdupro.info/img/p/1/7/6/176-large_default.jpg;iphone-6;;;;;;;
