id_shop_default;id_product;id_product_attribute;name;id_supplier;supplier_name;supplier_reference;id_manufacturer;manufacturer_name;id_tax;tax_rate;id_category_default;all_categories_ID;all_categories_Name;on_sale;online_only;ean13;upc;ecotax;quantity;minimal_quantity;wholesale_price;price;price_vat;price_discounted;discount_amount;unity;unit_price_ratio;additional_shipping_cost;reference;location;width;height;depth;weight;out_of_stock;quantity_discount;uploadable_files;text_fields;active;available_for_order;available_date;condition;show_price;indexed;visibility;cache_is_pack;cache_has_attachments;is_virtual;cache_default_attribute;date_add;date_upd;advanced_stock_management;description;description_short;url_product;url_image;link_rewrite;meta_description;meta_keywords;meta_title;features;available_now;available_later
1;13;659;iPhone 5c - Color - Pink, Version - A1507, Grade - B, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-B659;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;660;iPhone 5c - Color - Blue, Version - A1507, Grade - C, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C660;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;661;iPhone 5c - Color - Blue, Version - A1507, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C661;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;662;iPhone 5c - Color - Blue, Version - A1507, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C662;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;663;iPhone 5c - Color - Green, Version - A1507, Grade - C, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C663;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;664;iPhone 5c - Color - Green, Version - A1507, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C664;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;665;iPhone 5c - Color - Green, Version - A1507, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C665;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;666;iPhone 5c - Color - White, Version - A1507, Grade - C, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C666;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;667;iPhone 5c - Color - White, Version - A1507, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C667;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;668;iPhone 5c - Color - White, Version - A1507, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C668;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;669;iPhone 5c - Color - Yellow, Version - A1507, Grade - C, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C669;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;670;iPhone 5c - Color - Yellow, Version - A1507, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C670;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;671;iPhone 5c - Color - Yellow, Version - A1507, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C671;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;672;iPhone 5c - Color - Pink, Version - A1507, Grade - C, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C672;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;673;iPhone 5c - Color - Pink, Version - A1507, Grade - C, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C673;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;674;iPhone 5c - Color - Pink, Version - A1507, Grade - C, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-C674;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;675;iPhone 5c - Color - Blue, Version - A1507, Grade - D, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D675;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;676;iPhone 5c - Color - Blue, Version - A1507, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D676;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;677;iPhone 5c - Color - Blue, Version - A1507, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D677;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;678;iPhone 5c - Color - Green, Version - A1507, Grade - D, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D678;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;679;iPhone 5c - Color - Green, Version - A1507, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D679;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;680;iPhone 5c - Color - Green, Version - A1507, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D680;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;681;iPhone 5c - Color - White, Version - A1507, Grade - D, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D681;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;682;iPhone 5c - Color - White, Version - A1507, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D682;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;683;iPhone 5c - Color - White, Version - A1507, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D683;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;684;iPhone 5c - Color - Yellow, Version - A1507, Grade - D, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D684;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;685;iPhone 5c - Color - Yellow, Version - A1507, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D685;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;686;iPhone 5c - Color - Yellow, Version - A1507, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D686;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;687;iPhone 5c - Color - Pink, Version - A1507, Grade - D, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D687;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;688;iPhone 5c - Color - Pink, Version - A1507, Grade - D, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D688;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;689;iPhone 5c - Color - Pink, Version - A1507, Grade - D, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-D689;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;690;iPhone 5c - Color - Blue, Version - A1516, Grade - A, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A690;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;691;iPhone 5c - Color - Blue, Version - A1516, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A691;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;692;iPhone 5c - Color - Blue, Version - A1516, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A692;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;693;iPhone 5c - Color - Green, Version - A1516, Grade - A, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A693;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;694;iPhone 5c - Color - Green, Version - A1516, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A694;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;695;iPhone 5c - Color - Green, Version - A1516, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A695;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/1/2/212-large_default.jpg;iphone-5c;;;;;;
1;13;696;iPhone 5c - Color - White, Version - A1516, Grade - A, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A696;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;697;iPhone 5c - Color - White, Version - A1516, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A697;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;698;iPhone 5c - Color - White, Version - A1516, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A698;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/0/200-large_default.jpg;iphone-5c;;;;;;
1;13;699;iPhone 5c - Color - Yellow, Version - A1516, Grade - A, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A699;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;700;iPhone 5c - Color - Yellow, Version - A1516, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A700;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;701;iPhone 5c - Color - Yellow, Version - A1516, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A701;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/3/3/9/339-large_default.jpg;iphone-5c;;;;;;
1;13;702;iPhone 5c - Color - Pink, Version - A1516, Grade - A, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A702;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;703;iPhone 5c - Color - Pink, Version - A1516, Grade - A, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A703;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;704;iPhone 5c - Color - Pink, Version - A1516, Grade - A, Capacite - 32 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-A704;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/8/208-large_default.jpg;iphone-5c;;;;;;
1;13;705;iPhone 5c - Color - Blue, Version - A1516, Grade - B, Capacite - 8 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-B705;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
1;13;706;iPhone 5c - Color - Blue, Version - A1516, Grade - B, Capacite - 16 GB;0;;;2;Apple;53;0;3;2,3;Home,Refurbished;0;0;;;0.000000;200;1;200;200;200;200;0;;0.000000;0.00;23-B706;;0.000000;0.000000;0.000000;0.000000;2;0;0;0;1;1;0000-00-00;used;1;1;both;0;0;0;636;28/11/2017 09:42;26/01/2018 12:09;1;;;https://b2b-next.lesastucesdupro.info/en/refurbished/13-iphone-5c.html;http://b2b-next.lesastucesdupro.info/img/p/2/0/4/204-large_default.jpg;iphone-5c;;;;;;
